customer_id,tenure_months,annual_revenue,engagement_score,support_tickets,feature_adoption,industry,contract_length_months,churn_probability,action_taken,churned,segment,upsell_propensity,nba_action,action_cost,expected_value
5228,27,50000,46,2,0.03261376549919789,Retail,24,0.6591788785931758,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5229,26,50000,28,0,0.40381076834828206,Finance,12,0.4356669517073134,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5230,14,50000,50,1,0.47162895970426905,Retail,12,0.8206730243192639,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5231,17,15000,40,3,0.32672448531499854,Healthcare,24,0.6653074899971871,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5232,18,50000,85,4,0.11643543235054214,Finance,36,0.43832253676947414,none,1,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
5233,45,15000,63,1,0.30058278516394754,Retail,24,0.09971172172621068,none,0,LowRisk_LowValue_LowEngagement,0.5238883200599965,none,0,0.0
5234,52,15000,87,5,0.1814787890565018,Finance,36,0.1814895514564828,none,0,LowRisk_LowValue_HighEngagement,0.6211396224120944,upsell_offer,100,2695.128300854425
5235,29,5000,47,1,0.6255043251405937,Healthcare,36,0.35263638423860844,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5236,20,5000,76,1,0.17378904110911544,Tech,24,0.47537345441037765,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5237,53,15000,96,5,0.062492509727794236,Retail,36,0.18086451656274183,none,0,LowRisk_LowValue_HighEngagement,0.6287966770223979,upsell_offer,100,2729.585046600791
5238,27,15000,21,1,0.2581035101642978,Retail,12,0.5995854449155485,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5239,18,5000,98,2,0.18734903970674918,Healthcare,24,0.440170080934201,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5240,4,50000,16,4,0.5593423063755755,Retail,24,0.8967306315239669,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5241,1,5000,85,1,0.4062261605091308,Retail,24,0.835770668089695,retention_email,1,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
5242,50,5000,4,2,0.255414455462453,Tech,24,0.3550759193147649,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5243,1,50000,60,0,0.3181118729805575,Retail,12,0.818848754841582,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5244,58,15000,88,2,0.3365231967575614,Retail,36,0.1344110783437906,none,0,LowRisk_LowValue_HighEngagement,0.6244230686021863,upsell_offer,100,2709.9038087098384
5245,26,50000,5,3,0.11735049250575444,Finance,12,0.6129782053366132,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5246,45,15000,52,1,0.18566146431361877,Finance,24,0.25774664295600885,none,0,LowRisk_LowValue_LowEngagement,0.49670411068020254,none,0,0.0
5247,20,100000,80,2,0.05003119931976003,Healthcare,12,0.5599324122429119,none,0,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
5248,52,15000,94,3,0.6388484234014496,Retail,36,0.1244450028046615,none,0,LowRisk_LowValue_HighEngagement,0.8822179149508158,upsell_offer,100,3869.980617278671
5249,23,5000,16,0,0.1376072205184994,Tech,24,0.8156765004951922,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5250,10,5000,58,0,0.41985569850432886,Healthcare,12,0.6444133196879459,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5251,59,5000,96,3,0.3682641443643993,Tech,12,0.0,none,0,LowRisk_LowValue_HighEngagement,0.790375701341159,upsell_offer,100,1085.5635520117385
5252,11,100000,38,1,0.6161335320053768,Retail,36,0.7274318831261862,retention_call,1,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
5253,41,5000,53,2,0.22271202499044784,Healthcare,36,0.2415301158587475,none,0,LowRisk_LowValue_LowEngagement,0.47949023178919237,none,0,0.0
5254,41,5000,47,2,0.294056749181918,Finance,24,0.3490960618211507,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5255,5,5000,36,1,0.4041864580933359,Finance,12,0.9234621479305449,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5256,58,50000,47,2,0.33949565400384973,Finance,24,0.08951213333606954,none,1,LowRisk_MediumValue_LowEngagement,0.5757774054752357,none,0,0.0
5257,1,5000,67,1,0.27073904450935604,Tech,12,0.8265878457408644,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5258,17,100000,77,3,0.5554917107195211,Retail,12,0.5570455626553962,none,1,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
5259,22,5000,76,5,0.1052664655628521,Tech,24,0.44848299025808,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5260,34,5000,26,1,0.17528145241004522,Tech,12,0.48335805394690956,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5261,56,5000,87,3,0.4110639807113925,Finance,36,0.039535332311598274,none,0,LowRisk_LowValue_HighEngagement,0.6478391065131364,upsell_offer,100,871.7586597697045
5262,45,50000,26,0,0.30145774175602896,Tech,12,0.37983625649117025,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5263,41,50000,71,1,0.1214094237021378,Healthcare,12,0.2996496978041972,none,0,LowRisk_MediumValue_LowEngagement,0.6126163845777551,none,0,0.0
5264,29,5000,62,2,0.6167942894819352,Healthcare,24,0.4952122855305501,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5265,4,5000,51,2,0.33431232540922634,Tech,36,0.94015188935865,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5266,5,50000,46,0,0.5818497997827932,Healthcare,24,0.632531364809181,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5267,11,5000,20,2,0.22614209696343646,Retail,24,0.7174439252699176,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5268,56,5000,56,0,0.32222152006273336,Finance,36,0.2579337818954446,none,0,LowRisk_LowValue_LowEngagement,0.5488977062539179,none,0,0.0
5269,51,5000,74,2,0.3154993011433578,Tech,24,0.27283740380406407,none,0,LowRisk_LowValue_LowEngagement,0.6225138748963693,none,0,0.0
5270,21,5000,94,3,0.15158018906860085,Retail,24,0.4791040867738137,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5271,35,5000,90,3,0.2692006390484172,Tech,12,0.24840385861843717,none,0,LowRisk_LowValue_HighEngagement,0.4747003452305368,none,0,0.0
5272,12,5000,41,2,0.3038877573780845,Retail,12,0.53058980363541,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5273,26,5000,47,5,0.5846076545752279,Finance,36,0.5832058474511135,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5274,51,50000,26,2,0.3398402146558483,Retail,36,0.43706774367422807,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5275,19,5000,71,3,0.206856798105754,Tech,24,0.702793858896844,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5276,45,50000,32,0,0.11857831891227104,Retail,36,0.3264169117034849,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5277,7,5000,75,1,0.17509748654138213,Tech,12,0.7175505982611472,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5278,47,15000,34,1,0.33868135652841747,Tech,24,0.35227821765135153,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5279,55,5000,97,1,0.23023677735886133,Healthcare,36,0.0,none,0,LowRisk_LowValue_HighEngagement,0.4994234333587035,upsell_offer,100,649.1351500380551
5280,7,50000,15,2,0.19451163218191847,Healthcare,24,0.8956042688359741,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5281,26,5000,35,1,0.2287311917880105,Retail,36,0.3943767083328479,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5282,40,50000,65,5,0.1711330220586406,Healthcare,24,0.31147923858631743,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5283,5,5000,75,0,0.23016923347442234,Healthcare,12,0.7978532993531812,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5284,21,5000,90,0,0.06689296628138429,Tech,12,0.5946851100342808,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5285,14,100000,55,2,0.34286173711430223,Finance,36,0.6584661276043035,retention_call,1,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
5286,4,15000,16,2,0.4644588236076066,Healthcare,36,1.0,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5287,23,5000,19,0,0.4332434302413995,Retail,24,0.6302989443990555,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5288,42,100000,84,3,0.2564488454284455,Tech,12,0.1233380870428277,none,0,LowRisk_HighValue_HighEngagement,0.6277894141958801,upsell_offer,100,18733.682425876403
5289,20,5000,93,2,0.39169668076100705,Retail,12,0.5748472670357307,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5290,15,5000,83,0,0.35056981507712065,Finance,24,0.5917151701129393,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5291,50,100000,7,3,0.18853275710130404,Healthcare,24,0.2781608615794586,none,0,LowRisk_HighValue_LowEngagement,0.13852140685227465,none,0,0.0
5292,52,5000,17,5,0.1622365224060671,Retail,36,0.33430192582377843,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5293,45,50000,17,1,0.27747764442246486,Retail,24,0.3884508265278882,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5294,29,5000,17,2,0.12840288557011845,Tech,36,0.7566149845870074,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5295,8,50000,1,0,0.6228058979102467,Retail,36,0.9794118108232068,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5296,41,15000,75,1,0.31290127391378575,Healthcare,36,0.2243337321671322,none,0,LowRisk_LowValue_LowEngagement,0.6813589878979669,none,0,0.0
5297,48,100000,95,3,0.41775105427061193,Retail,36,0.15776316698847836,none,0,LowRisk_HighValue_HighEngagement,0.8578972641655953,upsell_offer,100,25636.917924967856
5298,19,15000,71,0,0.1485194649934054,Tech,36,0.5067610396241728,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5299,48,5000,50,3,0.5926234963426961,Healthcare,12,0.4273149738437741,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5300,39,15000,9,2,0.25412818947117877,Healthcare,24,0.46088277155238094,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5301,46,5000,74,3,0.11284014101774566,Finance,24,0.16381274456972286,none,0,LowRisk_LowValue_LowEngagement,0.6485824801123181,none,0,0.0
5302,28,50000,13,2,0.7645134301067985,Retail,36,0.5279841518729069,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5303,46,50000,25,3,0.43634460831725774,Finance,12,0.447263867530182,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5304,57,15000,46,1,0.12467185552066352,Finance,36,0.21901870405061102,none,0,LowRisk_LowValue_LowEngagement,0.5349162676776452,none,0,0.0
5305,27,50000,29,1,0.11348040766507222,Tech,36,0.5230813370318153,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5306,4,5000,55,0,0.05242282755183975,Retail,36,0.7121945944276425,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5307,58,15000,41,2,0.303419325924262,Tech,24,0.4023581125305962,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5308,15,5000,3,0,0.0989965130812799,Finance,12,0.9440324858361376,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5309,35,15000,10,2,0.40595895387912295,Tech,12,0.5635971709070511,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5310,37,5000,23,3,0.2533574808737456,Retail,12,0.5867007215723326,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5311,1,50000,85,4,0.2635459102753663,Tech,36,0.6945516452859929,retention_call,1,HighRisk_LowValue_HighEngagement,,retention_call,500,39500.0
5312,3,5000,66,1,0.5362210039923292,Finance,12,0.7704704889008634,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5313,47,15000,36,0,0.4840325414313286,Finance,12,0.451497126009786,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5314,24,5000,1,2,0.5077808667008562,Retail,12,0.7255933913786794,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5315,27,50000,11,2,0.4962904061156187,Retail,12,0.5382374249282714,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5316,40,5000,20,3,0.3090357964115281,Finance,24,0.40753780867237255,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5317,36,15000,68,4,0.3763901618684,Finance,24,0.4039879217579176,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5318,34,5000,70,3,0.15681959416123542,Retail,12,0.45707635717046247,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5319,29,50000,63,4,0.20007552873318193,Tech,24,0.6137677335732973,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5320,24,5000,67,3,0.15417893186137496,Retail,36,0.4284155800607671,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5321,24,50000,42,0,0.11253851969142206,Tech,12,0.6392548580386349,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5322,42,5000,53,2,0.12448414927173077,Tech,36,0.25798325258171073,none,0,LowRisk_LowValue_LowEngagement,0.5274169455613469,none,0,0.0
5323,4,50000,99,1,0.5115123713550352,Retail,36,0.5488377448391559,none,0,MediumRisk_MediumValue_HighEngagement,,none,0,0.0
5324,3,5000,61,1,0.3503757042172716,Retail,12,0.8036468155326137,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5325,34,5000,85,0,0.2402009086691823,Retail,12,0.23368871364617194,none,0,LowRisk_LowValue_HighEngagement,0.4227975487836332,none,0,0.0
5326,57,15000,92,2,0.43761976306732325,Tech,24,0.043707411046693644,none,0,LowRisk_LowValue_HighEngagement,0.6806899952296249,upsell_offer,100,2963.104978533312
5327,49,5000,72,2,0.6364718893413611,Tech,24,0.18573315037733074,none,0,LowRisk_LowValue_LowEngagement,0.8422128010179727,none,0,0.0
5328,23,5000,89,0,0.27886501519276496,Retail,12,0.3870334983096157,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5329,53,100000,11,0,0.48773984271182425,Tech,12,0.42580319785484677,none,1,MediumRisk_HighValue_LowEngagement,,none,0,0.0
5330,56,100000,0,1,0.20804142682418084,Tech,36,0.3094294681686108,none,0,MediumRisk_HighValue_LowEngagement,,none,0,0.0
5331,52,50000,71,2,0.6150267592702121,Tech,36,0.14859720100696314,none,0,LowRisk_MediumValue_LowEngagement,0.8422128010179727,none,0,0.0
5332,23,5000,32,5,0.141837775512347,Retail,24,0.5497957883952795,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5333,45,5000,63,5,0.06580242745637994,Finance,12,0.5047039628838007,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5334,5,15000,67,2,0.5331257848704802,Healthcare,24,0.6749796354843383,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5335,31,5000,13,2,0.448119475863713,Retail,24,0.5372129841596296,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5336,53,100000,92,4,0.09936078792963154,Tech,36,0.139338954433943,none,0,LowRisk_HighValue_HighEngagement,0.7575918999475373,upsell_offer,100,22627.756998426117
5337,41,5000,13,1,0.35899960990311985,Tech,36,0.5024329558300181,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5338,57,100000,8,2,0.6185443508389682,Tech,24,0.21727149352439543,none,0,LowRisk_HighValue_LowEngagement,0.11729456205230633,none,0,0.0
5339,57,15000,72,1,0.23300483115502443,Retail,24,0.0,none,0,LowRisk_LowValue_LowEngagement,0.5501785449047124,none,0,0.0
5340,54,50000,25,5,0.15129135238487987,Tech,24,0.3553744460297529,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5341,6,5000,48,3,0.17060202664864524,Healthcare,36,0.6984017369354367,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5342,37,50000,16,3,0.12634531761510695,Healthcare,24,0.5722214223929629,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5343,57,5000,67,3,0.20908171299911882,Tech,36,0.13558382094380975,none,0,LowRisk_LowValue_LowEngagement,0.6175311047947581,none,0,0.0
5344,10,15000,59,1,0.40780787505373745,Finance,12,0.7366923207211685,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5345,40,50000,2,1,0.5219125916993089,Finance,12,0.5046846545299423,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5346,7,5000,92,1,0.33391200967237294,Tech,24,0.7143175506763276,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
5347,39,15000,24,1,0.09490787138582753,Healthcare,24,0.3357701433410737,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5348,38,15000,20,4,0.2911597885948499,Retail,36,0.4355162818622592,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5349,21,5000,11,1,0.0564400401972963,Tech,12,0.5797039595850033,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5350,20,15000,53,0,0.47603308466463,Tech,12,0.5226206344789776,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5351,3,5000,0,1,0.203082723342088,Tech,24,0.860769075615716,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5352,51,5000,0,0,0.4137802003717266,Finance,36,0.4383677576045296,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5353,22,15000,44,4,0.5501604171722416,Retail,36,0.40097934629025817,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5354,47,15000,45,2,0.32372008225810545,Retail,24,0.34337315951202035,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5355,4,5000,47,2,0.11431902223158115,Finance,36,0.9602334645383733,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5356,28,50000,6,0,0.6105966767686571,Finance,36,0.7305133238821125,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5357,12,50000,9,3,0.06154278006795146,Finance,24,0.7103067808220396,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5358,38,15000,14,1,0.03344456510631251,Finance,24,0.5607806759262968,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5359,51,15000,39,4,0.2711100110138528,Finance,24,0.39068608161265694,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5360,36,5000,10,1,0.20807295353829855,Retail,12,0.5264965849251433,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5361,47,50000,55,4,0.3228318211200916,Retail,24,0.4256053098579936,none,1,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5362,41,15000,45,1,0.04972304273564346,Finance,12,0.4053329565204029,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5363,5,5000,44,2,0.5570563665310805,Healthcare,12,0.8790787154571572,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5364,13,15000,86,1,0.32510278648053825,Finance,24,0.5291261296533496,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5365,23,5000,12,3,0.41171181545494584,Healthcare,36,0.7288913337837716,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5366,58,5000,26,3,0.31345448909205137,Retail,36,0.215869939882132,none,0,LowRisk_LowValue_LowEngagement,0.3092280381353156,none,0,0.0
5367,50,15000,80,1,0.26340030781148144,Retail,12,0.18474389618954842,none,0,LowRisk_LowValue_HighEngagement,0.5749898348260761,upsell_offer,100,2487.4542567173426
5368,30,15000,49,1,0.30560995531122054,Retail,36,0.5535633573630833,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5369,37,15000,60,0,0.13352537329773118,Finance,12,0.3027546664546032,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5370,25,15000,12,3,0.33604574874214516,Retail,24,0.6679977056920663,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5371,48,100000,11,1,0.2196209191284787,Retail,12,0.6113567223127533,retention_call,0,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
5372,27,15000,28,4,0.13266856096680837,Finance,12,0.7053485526024987,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5373,51,15000,84,1,0.2016413730806131,Finance,36,0.20451189108709286,none,0,LowRisk_LowValue_HighEngagement,0.5777213003357307,none,0,0.0
5374,14,5000,83,4,0.6792734805688941,Healthcare,12,0.60362146362083,retention_email,1,HighRisk_LowValue_HighEngagement,,retention_email,50,1950.0
5375,57,5000,19,1,0.05919480253334688,Finance,36,0.37350219655363737,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5376,48,5000,30,5,0.07196080344984679,Tech,12,0.2985543259580259,none,0,LowRisk_LowValue_LowEngagement,0.30358484399107616,none,0,0.0
5377,59,15000,7,3,0.45189826239974074,Retail,24,0.3593736680741073,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5378,47,50000,23,2,0.48446507396056626,Tech,24,0.277870275823847,none,1,LowRisk_MediumValue_LowEngagement,0.3799440780647387,none,0,0.0
5379,54,5000,74,1,0.2007225528592599,Tech,36,0.08439210842769912,none,0,LowRisk_LowValue_LowEngagement,0.5906382875356955,none,0,0.0
5380,36,5000,38,1,0.060133647045332445,Finance,36,0.43162951508663644,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5381,39,5000,32,0,0.5592161867445097,Healthcare,12,0.5958126461768383,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5382,16,5000,41,3,0.454556510069821,Retail,36,0.8336718028679062,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5383,56,100000,14,4,0.5154000614054579,Healthcare,36,0.33832149738332556,none,0,MediumRisk_HighValue_LowEngagement,,none,0,0.0
5384,22,15000,67,3,0.3098340421672413,Retail,12,0.49666776482642994,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5385,21,5000,64,1,0.6791302659362866,Finance,12,0.5195315234335358,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5386,54,50000,31,0,0.38631805127551166,Retail,24,0.3929122540055677,none,0,MediumRisk_MediumValue_LowEngagement,,none,0,0.0
5387,21,50000,10,0,0.47584757116566734,Healthcare,24,0.7230194506868229,retention_call,1,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5388,8,15000,93,1,0.13515409117815838,Tech,24,0.6885532282447706,retention_email,0,HighRisk_LowValue_HighEngagement,,retention_email,50,5950.0
5389,49,5000,36,4,0.3755736260694439,Retail,12,0.3678416553062512,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5390,16,15000,18,4,0.522808143857767,Retail,36,0.9679363925146237,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5391,59,5000,50,0,0.31099048108790994,Finance,24,0.10065090931353307,none,0,LowRisk_LowValue_LowEngagement,0.46399079049607267,none,0,0.0
5392,55,50000,99,4,0.28684684936635657,Tech,24,0.08734314052931105,none,0,LowRisk_MediumValue_HighEngagement,0.9215167941715123,upsell_offer,100,13722.751912572685
5393,31,15000,33,1,0.21123022736475192,Tech,36,0.43942917723494557,none,0,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5394,42,15000,70,1,0.48958483285668897,Finance,12,0.27736579053622046,none,0,LowRisk_LowValue_LowEngagement,0.5324090458046252,none,0,0.0
5395,10,5000,59,1,0.062337479538889295,Finance,12,0.7357902059565292,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5396,32,5000,83,3,0.18540966289376384,Retail,24,0.4450318623132342,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5397,59,5000,52,0,0.10985737679117061,Finance,12,0.04593861481847622,none,0,LowRisk_LowValue_LowEngagement,0.45812954139276857,none,0,0.0
5398,34,100000,11,2,0.39078572804588746,Retail,24,0.6274351455305911,retention_call,0,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
5399,9,5000,61,1,0.17130209610244507,Healthcare,24,0.6136888880186607,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5400,17,5000,95,2,0.30749338857305436,Retail,36,0.4766342521457,none,0,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5401,11,100000,65,4,0.468821900429513,Finance,24,0.7163181038255858,retention_call,1,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
5402,32,15000,85,2,0.720420340521035,Finance,36,0.21130396243742466,none,1,LowRisk_LowValue_HighEngagement,0.42375106575359317,none,0,0.0
5403,10,50000,47,3,0.13387175472790916,Retail,12,0.703139099667699,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
5404,22,5000,39,3,0.6188103525568782,Healthcare,24,0.6622075734852024,retention_email,0,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5405,57,15000,23,4,0.4670198360708583,Tech,36,0.24986264766341448,none,1,LowRisk_LowValue_LowEngagement,0.5789271957037301,none,0,0.0
5406,17,5000,49,2,0.3851665089521043,Healthcare,12,0.6383680786128518,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5407,4,50000,94,1,0.28317702025961017,Tech,36,0.7677529681961639,retention_call,0,HighRisk_LowValue_HighEngagement,,retention_call,500,39500.0
5408,48,5000,67,0,0.2712857178096789,Retail,36,0.13837193949443521,none,0,LowRisk_LowValue_LowEngagement,0.6732355351816067,none,0,0.0
5409,52,15000,87,0,0.3357048775884324,Finance,36,0.02170083136901177,none,0,LowRisk_LowValue_HighEngagement,0.7801136394698667,upsell_offer,100,3410.5113776144
5410,47,50000,42,2,0.20623243160490565,Tech,12,0.2226472509193705,none,0,LowRisk_MediumValue_LowEngagement,0.31787300507213717,none,0,0.0
5411,25,15000,16,1,0.08255257976533105,Healthcare,24,0.7511695019966058,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,5950.0
5412,59,15000,82,1,0.1821051664936124,Finance,12,0.019208105751797294,none,0,LowRisk_LowValue_HighEngagement,0.4453570111489617,upsell_offer,100,1904.1065501703276
5413,21,5000,54,1,0.26054565489053144,Finance,24,0.7003647816598162,retention_email,1,HighRisk_LowValue_LowEngagement,,retention_email,50,1950.0
5414,37,5000,33,2,0.49405532261455737,Finance,24,0.5423398698050407,none,1,MediumRisk_LowValue_LowEngagement,,none,0,0.0
5415,38,15000,96,0,0.40456761292816107,Tech,36,0.3416951424194486,none,1,MediumRisk_LowValue_HighEngagement,,none,0,0.0
5416,49,15000,69,3,0.2914100143235194,Tech,12,0.15735042195713017,none,0,LowRisk_LowValue_LowEngagement,0.6624719404717768,none,0,0.0
5417,1,100000,59,2,0.3949154745289802,Healthcare,24,0.7522050666913324,retention_call,1,HighRisk_MediumValue_LowEngagement,,retention_call,500,79500.0
5418,25,50000,50,0,0.22939949846622198,Finance,24,0.8181215230792025,retention_call,0,HighRisk_LowValue_LowEngagement,,retention_call,500,39500.0
